montant,heure,pays,appareil,type_transaction,nombre_transactions_24h,ecart_moyenne,transaction_etrangere,nouvel_appareil,transactions_rapides,categorie_commercant,score_risque_localisation,score_risque_ip,fraude
14626.38,13,South Africa,ATM,transfer,3,-0.39,0,0,0,electronics,41,35,0
5877.76,14,France,mobile,purchase,3,0.72,0,0,0,groceries,85,67,0
2599.32,15,Madagascar,web,transfer,3,-0.45,0,0,1,electronics,72,36,0
1773.31,5,USA,web,payment,3,0.41,0,1,1,travel,57,45,0
2119.83,13,Madagascar,ATM,payment,2,1.59,0,0,1,electronics,19,5,0
4574.79,3,France,ATM,payment,2,-0.18,0,0,0,groceries,15,23,0
3220.06,12,Germany,mobile,withdrawal,2,0.86,0,0,1,travel,76,30,0
1646.14,7,South Africa,ATM,transfer,3,0.34,0,0,1,travel,64,92,0
2525.94,22,USA,ATM,purchase,2,-0.44,1,0,1,groceries,47,38,0
3224.64,8,Germany,ATM,payment,3,-0.39,0,1,0,electronics,93,50,0
354.7,20,France,ATM,purchase,2,-1.92,1,1,0,food,75,6,0
4713.42,10,France,mobile,withdrawal,7,-1.29,1,0,1,groceries,79,85,0
1119.1,4,Nigeria,ATM,withdrawal,3,0.11,0,0,1,groceries,72,21,0
940.74,4,USA,web,purchase,3,0.02,0,1,0,travel,52,72,0
551.51,17,Russia,ATM,purchase,2,1.23,0,0,1,luxury,21,16,0
495.77,15,South Africa,web,transfer,5,-0.65,1,1,1,travel,21,78,0
768.59,22,Germany,ATM,transfer,2,0.68,0,0,1,luxury,96,71,0
1467.01,18,Madagascar,ATM,payment,1,-0.32,0,0,1,gaming,29,45,0
21020.62,23,South Africa,mobile,purchase,2,-0.39,1,1,1,travel,56,89,1
1761.85,8,USA,web,payment,4,0.0,0,1,0,electronics,92,98,0
3560.83,10,Nigeria,mobile,withdrawal,1,-0.55,1,1,0,gaming,4,61,0
4449.21,10,Madagascar,web,payment,6,-1.31,0,0,1,groceries,20,36,0
3398.42,13,Nigeria,web,payment,4,-0.46,0,0,1,travel,63,15,0
2758.82,9,Russia,web,transfer,2,0.27,1,0,1,travel,73,76,0
902.08,8,Madagascar,web,transfer,2,0.23,1,1,1,travel,88,75,0
12719.96,4,South Africa,ATM,payment,4,0.81,0,1,0,groceries,41,88,1
18164.0,10,USA,ATM,purchase,1,1.04,1,0,0,electronics,99,97,1
554.1,8,South Africa,ATM,transfer,1,-1.06,1,1,1,luxury,35,83,1
1070.6,12,Russia,mobile,transfer,3,1.18,0,1,1,groceries,38,37,0
2253.39,18,Germany,web,transfer,1,0.22,1,1,1,food,7,0,0
1136.22,7,USA,mobile,transfer,4,0.6,0,1,1,electronics,17,23,0
4944.18,22,USA,ATM,transfer,3,-0.94,0,1,0,gaming,38,80,0
1439.03,3,France,mobile,payment,3,0.73,1,1,1,food,88,86,1
25979.32,11,Madagascar,mobile,withdrawal,4,-1.24,0,1,0,electronics,32,80,0
9804.03,6,Russia,mobile,purchase,1,0.97,1,0,0,travel,29,31,0
3687.02,23,USA,ATM,payment,5,0.16,1,0,1,luxury,96,26,0
8324.73,7,Germany,ATM,transfer,3,0.22,1,1,0,luxury,85,4,0
9008.29,18,Russia,ATM,transfer,3,0.91,1,0,1,electronics,96,28,0
1696.04,22,Madagascar,ATM,withdrawal,3,0.72,0,0,1,luxury,83,76,0
1317.88,7,USA,web,payment,4,1.15,1,0,0,electronics,56,95,0
3223.24,18,South Africa,web,payment,2,0.48,0,0,0,luxury,64,85,0
7056.02,3,USA,web,payment,5,1.43,1,1,0,food,6,42,1
3425.7,9,South Africa,web,payment,3,0.16,1,1,1,electronics,99,32,0
615.85,14,Germany,web,purchase,2,-0.11,1,1,1,electronics,18,2,0
1335.65,22,Madagascar,ATM,payment,0,-0.42,0,0,1,gaming,39,12,0
2768.41,7,Madagascar,web,withdrawal,3,-0.53,0,0,1,travel,44,22,0
2763.72,14,South Africa,mobile,withdrawal,4,0.86,1,1,0,gaming,33,12,0
21429.89,15,Germany,web,payment,2,-1.3,1,1,1,food,4,45,1
745.47,23,USA,mobile,withdrawal,3,0.48,0,0,1,groceries,81,39,0
4942.32,20,South Africa,mobile,payment,1,0.22,0,0,1,groceries,86,59,0
13215.07,6,France,web,transfer,3,-0.87,1,0,0,food,75,33,0
28895.75,7,France,mobile,withdrawal,6,1.05,0,1,1,luxury,56,60,0
1989.43,12,Nigeria,mobile,transfer,5,-0.95,0,1,0,electronics,77,38,0
4872.83,12,France,ATM,payment,4,0.99,1,0,1,luxury,88,70,0
5269.87,1,France,mobile,purchase,2,-0.66,0,0,0,luxury,35,75,0
3624.54,19,France,web,purchase,5,-0.49,1,1,1,travel,27,97,1
2700.4,14,Germany,mobile,transfer,2,0.45,1,1,1,groceries,56,68,0
4609.96,5,Russia,mobile,withdrawal,2,-0.45,0,0,0,gaming,63,2,0
236.93,17,USA,web,transfer,3,0.42,1,1,1,gaming,19,25,0
5896.24,6,Germany,web,purchase,3,0.57,1,0,0,travel,67,16,0
3381.85,1,Nigeria,ATM,purchase,0,-0.13,1,0,1,food,99,17,0
2386.36,1,South Africa,ATM,transfer,5,1.66,0,0,0,luxury,63,91,0
23083.24,0,Madagascar,web,payment,4,1.06,0,1,0,groceries,93,84,1
1517.87,21,Nigeria,web,transfer,3,-0.95,1,1,0,food,62,83,1
1992.06,13,USA,ATM,purchase,3,0.99,0,0,0,electronics,92,98,0
21841.2,1,USA,mobile,purchase,4,-0.25,1,1,0,travel,56,27,1
1297.17,9,Russia,web,transfer,5,-0.7,0,0,1,groceries,5,46,0
1719.66,3,Russia,ATM,withdrawal,3,-0.96,0,0,0,travel,74,71,0
2573.38,3,Madagascar,mobile,payment,5,0.85,1,0,1,electronics,90,60,0
6910.07,22,Germany,ATM,withdrawal,5,-0.16,1,1,1,gaming,25,42,0
3669.47,6,Nigeria,mobile,withdrawal,3,-0.07,1,0,1,groceries,44,67,0
818.42,19,Germany,ATM,withdrawal,1,-0.44,1,1,0,electronics,58,61,0
1750.81,4,Nigeria,mobile,purchase,3,-0.26,1,1,0,groceries,73,52,1
1624.0,11,France,web,payment,3,-0.05,1,0,0,gaming,11,97,0
2759.43,11,South Africa,web,withdrawal,1,0.16,0,0,0,electronics,27,52,0
4563.49,5,Nigeria,web,purchase,10,2.38,1,1,0,travel,53,24,1
4528.77,17,Madagascar,web,payment,2,-0.19,0,0,1,luxury,2,95,0
504.71,1,Germany,mobile,transfer,2,0.07,1,1,0,electronics,42,57,1
8638.13,18,Nigeria,ATM,purchase,10,-2.06,0,1,1,food,39,82,1
3837.47,15,Madagascar,mobile,purchase,1,-0.82,0,0,0,travel,53,15,0
11902.84,22,France,mobile,purchase,2,-1.99,1,0,1,groceries,36,47,0
4648.03,1,USA,ATM,purchase,3,1.64,0,0,1,gaming,83,99,0
8967.15,16,Russia,ATM,withdrawal,1,2.25,1,0,0,electronics,10,60,0
4753.07,19,USA,ATM,withdrawal,3,0.25,1,1,0,gaming,96,11,0
11455.51,6,Madagascar,web,transfer,4,0.05,1,0,0,food,68,78,0
5025.35,20,Russia,web,payment,5,0.79,1,1,0,gaming,89,71,0
2702.91,6,South Africa,mobile,purchase,1,0.92,1,1,0,groceries,45,39,0
28924.22,22,Madagascar,web,withdrawal,2,-2.59,0,1,1,groceries,10,74,0
7252.03,11,France,web,transfer,3,0.28,0,1,1,electronics,2,26,0
5290.9,22,Russia,web,withdrawal,2,1.14,0,1,1,travel,66,52,0
831.89,10,USA,mobile,withdrawal,4,0.34,0,0,1,luxury,97,6,0
821.96,16,Nigeria,ATM,transfer,3,-1.41,0,1,0,travel,94,65,0
3994.67,10,Nigeria,web,withdrawal,2,-0.3,0,1,1,food,83,14,0
3447.9,7,South Africa,web,payment,5,-1.13,1,0,0,groceries,20,54,0
1613.04,5,Russia,mobile,payment,0,-0.2,0,0,1,gaming,51,88,0
3432.29,5,France,web,purchase,3,-0.95,1,1,1,travel,83,56,1
14597.81,14,South Africa,mobile,purchase,2,-1.92,1,0,0,gaming,53,57,0
5975.38,19,South Africa,web,withdrawal,0,2.16,1,1,0,food,23,22,0
952.41,11,Madagascar,mobile,purchase,0,-0.88,0,1,1,groceries,69,71,0
2666.42,8,Nigeria,web,purchase,3,0.49,0,0,1,travel,50,64,0
1332.79,12,France,ATM,payment,5,0.42,0,1,0,food,6,2,0
2022.93,14,Madagascar,mobile,withdrawal,1,1.24,0,1,0,groceries,63,22,0
1971.17,14,Germany,web,transfer,2,-1.4,1,1,0,gaming,32,84,1
1848.92,12,Russia,mobile,payment,6,-0.48,0,1,1,travel,72,80,0
849.68,8,Germany,ATM,withdrawal,2,-0.02,1,1,1,gaming,68,26,0
2623.71,10,France,mobile,purchase,3,2.54,0,0,0,groceries,47,33,0
1701.72,21,Russia,ATM,purchase,3,0.08,0,0,0,electronics,26,98,0
159.26,10,South Africa,web,withdrawal,1,1.4,0,1,1,luxury,77,22,0
23224.71,8,Germany,ATM,withdrawal,3,1.59,0,0,0,groceries,80,39,0
8855.28,16,Russia,mobile,purchase,3,-0.19,0,0,1,travel,19,67,0
2046.12,22,USA,ATM,transfer,3,1.37,0,0,1,travel,92,89,0
3037.59,20,Germany,mobile,purchase,7,0.03,1,0,0,food,85,1,0
923.66,5,USA,mobile,withdrawal,3,-1.45,0,0,1,electronics,86,26,0
16247.96,21,Russia,mobile,purchase,1,0.05,1,1,1,gaming,51,61,1
19876.41,4,France,ATM,withdrawal,2,0.89,0,0,0,gaming,71,42,0
3486.64,20,South Africa,ATM,purchase,3,0.39,1,1,0,travel,73,42,0
8296.02,2,USA,mobile,payment,2,-1.51,1,0,0,travel,65,64,0
3552.07,5,South Africa,mobile,purchase,2,0.88,0,1,1,food,33,92,1
783.11,21,Madagascar,mobile,withdrawal,1,-1.04,0,0,1,gaming,87,84,0
1974.71,16,Madagascar,web,withdrawal,1,0.81,1,1,1,electronics,65,58,0
3401.35,10,France,mobile,purchase,1,-0.6,0,1,0,travel,10,10,0
1892.12,3,Madagascar,ATM,purchase,6,1.64,1,1,1,gaming,81,79,1
2395.5,11,Russia,mobile,transfer,7,-0.59,1,1,0,food,69,76,0
2720.58,9,Madagascar,web,purchase,3,0.51,1,1,1,food,41,56,0
2749.35,16,South Africa,web,transfer,2,-1.69,0,1,0,food,17,20,0
3140.88,5,Germany,mobile,payment,3,0.97,1,1,0,food,48,45,1
1032.15,17,USA,web,withdrawal,5,1.94,1,1,0,luxury,46,49,0
1455.32,20,Madagascar,ATM,transfer,2,-1.49,1,0,0,luxury,25,91,0
825.03,18,Madagascar,mobile,transfer,1,-0.01,0,1,0,luxury,40,33,0
7925.3,21,Madagascar,ATM,purchase,3,1.95,0,0,0,electronics,13,50,0
362.98,14,Russia,ATM,withdrawal,1,-1.03,1,1,1,groceries,67,23,0
9448.3,11,France,ATM,purchase,4,-1.29,0,1,1,groceries,48,64,0
11924.49,18,South Africa,mobile,transfer,0,0.91,0,1,0,travel,75,74,0
2203.54,4,France,web,transfer,2,0.57,1,0,0,gaming,17,13,0
220.71,17,Germany,ATM,payment,1,-0.69,1,0,0,gaming,1,36,0
2077.02,11,South Africa,ATM,payment,2,1.18,1,1,0,luxury,67,97,1
2795.64,14,South Africa,web,payment,4,-1.26,1,0,0,electronics,88,12,0
1085.07,9,South Africa,mobile,transfer,4,1.25,0,1,0,travel,53,61,0
1780.74,18,Nigeria,mobile,withdrawal,0,-0.32,0,1,0,travel,58,17,0
13769.28,8,Germany,ATM,withdrawal,1,0.89,0,0,0,food,69,21,0
5796.02,5,Germany,ATM,transfer,2,1.13,1,0,1,food,38,99,1
1182.56,13,USA,ATM,payment,3,-0.5,0,1,1,food,15,70,0
603.29,0,France,web,withdrawal,1,0.02,0,1,1,food,98,48,0
2149.48,0,Nigeria,mobile,transfer,3,1.79,0,1,0,groceries,87,65,0
2407.98,10,Germany,mobile,withdrawal,3,0.59,0,0,0,electronics,20,76,0
4896.12,2,Madagascar,web,withdrawal,2,2.02,0,1,1,electronics,72,13,0
1745.3,20,Germany,mobile,purchase,1,-0.99,0,1,1,electronics,63,10,0
4971.61,21,Russia,mobile,payment,1,-1.56,0,1,1,travel,57,68,0
20643.46,4,Madagascar,mobile,purchase,6,-0.43,1,0,1,groceries,42,91,1
6737.88,7,Germany,web,purchase,1,-0.41,1,1,0,luxury,84,25,0
2841.0,21,Russia,web,payment,3,0.73,0,0,1,luxury,5,67,0
2482.07,17,South Africa,web,purchase,2,2.4,0,0,0,gaming,22,62,0
2086.67,4,USA,ATM,purchase,1,1.46,1,0,0,electronics,74,49,0
9707.37,11,Germany,web,payment,4,1.15,1,1,0,gaming,45,94,1
1591.9,22,France,mobile,purchase,5,1.27,0,0,1,food,3,98,0
3118.86,17,USA,mobile,payment,3,-0.4,0,1,1,food,93,63,0
3137.55,20,South Africa,mobile,purchase,3,-0.41,1,1,1,luxury,32,93,1
1804.82,11,France,web,purchase,2,1.88,0,1,1,gaming,68,44,0
755.62,20,France,web,transfer,2,-0.35,0,1,1,travel,11,55,0
4117.39,7,Germany,ATM,purchase,4,-0.93,0,1,1,luxury,81,52,0
2804.54,8,Madagascar,web,purchase,2,0.2,1,0,1,groceries,64,71,0
4915.95,14,Russia,ATM,transfer,3,-0.86,1,0,1,food,56,98,0
1748.3,2,Madagascar,ATM,purchase,0,-0.77,0,0,1,travel,17,99,0
10105.36,14,USA,mobile,transfer,1,-0.95,1,0,0,food,16,93,0
1240.45,3,Nigeria,mobile,transfer,2,1.14,0,1,1,electronics,97,65,0
16515.26,15,Russia,ATM,withdrawal,7,1.51,0,0,0,gaming,11,22,0
519.24,18,USA,mobile,purchase,2,0.81,0,1,0,food,33,39,0
4604.41,17,USA,web,withdrawal,5,-0.65,1,0,1,groceries,17,52,0
4795.49,15,South Africa,web,withdrawal,5,-0.26,1,0,1,electronics,58,94,0
1345.4,11,Madagascar,web,payment,3,1.11,1,0,0,food,79,24,0
4556.88,11,Nigeria,mobile,transfer,5,-0.07,0,0,0,travel,89,77,0
10716.27,22,South Africa,mobile,withdrawal,1,0.03,1,1,1,food,84,62,0
324.79,3,France,ATM,purchase,3,-0.37,1,1,0,luxury,64,91,1
4928.28,14,Nigeria,mobile,withdrawal,3,-1.13,0,0,0,groceries,32,9,0
246.34,18,South Africa,ATM,payment,4,0.25,1,1,1,travel,30,86,1
1134.94,17,Russia,mobile,payment,0,0.39,1,0,0,food,85,90,0
15201.76,10,Nigeria,web,purchase,2,-0.91,1,1,1,luxury,29,17,0
1666.06,23,South Africa,ATM,transfer,0,1.43,0,1,0,groceries,19,52,0
921.61,22,France,mobile,transfer,3,1.01,1,0,1,travel,88,86,0
2445.64,14,Russia,web,withdrawal,3,1.07,1,0,0,electronics,69,47,0
23574.16,15,France,mobile,purchase,2,-1.44,0,1,0,gaming,35,28,0
477.38,10,USA,ATM,withdrawal,5,-0.12,0,0,0,gaming,99,55,0
1041.78,10,France,mobile,withdrawal,6,-0.14,0,0,1,travel,65,70,0
13325.46,20,South Africa,mobile,purchase,3,0.66,1,0,1,gaming,54,86,0
19104.94,12,France,ATM,purchase,3,1.74,0,0,1,groceries,78,54,0
2688.04,6,South Africa,web,withdrawal,3,1.06,0,1,0,electronics,73,7,0
863.46,14,USA,web,purchase,2,-1.64,0,0,0,groceries,96,33,0
24242.04,16,South Africa,ATM,purchase,2,1.04,0,1,1,gaming,24,18,0
14682.95,23,France,ATM,withdrawal,3,0.69,1,0,0,travel,71,61,0
5877.85,12,Madagascar,web,transfer,2,1.7,0,0,0,electronics,63,66,0
1322.92,3,Madagascar,ATM,payment,2,-1.46,0,1,1,groceries,14,80,0
2838.33,0,Nigeria,web,payment,3,0.31,1,1,0,luxury,80,46,1
2539.29,11,Germany,mobile,transfer,1,-0.6,1,1,1,food,2,27,0
4149.95,3,France,mobile,withdrawal,3,0.15,1,0,0,gaming,63,60,0
12720.9,0,France,ATM,transfer,4,-1.0,1,0,0,groceries,61,26,0
7182.6,5,Nigeria,web,withdrawal,2,0.03,1,1,0,travel,81,99,1
1014.98,23,Madagascar,mobile,transfer,3,-1.22,0,0,1,gaming,97,4,0
11807.57,10,France,web,purchase,2,-1.03,0,1,0,groceries,98,75,0
4077.06,20,South Africa,ATM,transfer,4,1.67,1,0,1,gaming,68,79,0
5925.77,17,Madagascar,mobile,purchase,4,1.35,1,1,1,groceries,5,83,1
12920.12,17,South Africa,mobile,payment,4,-0.65,1,0,0,gaming,44,56,0
980.85,19,France,web,payment,4,-1.45,1,1,0,food,36,97,1
2876.05,5,USA,mobile,transfer,5,0.96,1,1,0,luxury,25,95,1
1752.06,13,Madagascar,mobile,payment,2,-2.21,0,1,0,travel,77,7,0
621.5,5,USA,web,transfer,3,-0.29,1,0,1,luxury,11,32,0
4216.29,21,Nigeria,web,transfer,4,0.87,0,1,0,travel,11,6,0
36737.62,14,Russia,mobile,transfer,5,-1.59,1,0,0,luxury,85,67,0
473.39,21,Germany,ATM,withdrawal,5,1.2,0,0,1,luxury,0,6,0
2886.27,0,USA,ATM,transfer,3,-0.72,0,0,0,food,78,9,0
5656.4,16,South Africa,web,purchase,3,-1.1,1,1,1,gaming,2,8,0
3371.38,11,USA,web,withdrawal,1,0.7,1,0,1,groceries,29,44,0
2662.1,2,Madagascar,ATM,withdrawal,7,-0.93,0,0,0,electronics,53,27,0
813.04,1,Germany,mobile,withdrawal,3,-2.58,0,0,1,electronics,80,81,0
3762.3,22,Nigeria,ATM,transfer,1,-1.4,0,0,0,groceries,93,78,0
1398.61,5,France,ATM,withdrawal,6,-1.18,0,1,0,luxury,41,27,0
333.65,4,Madagascar,mobile,purchase,5,0.77,1,0,0,luxury,3,41,0
9843.75,7,Russia,web,transfer,3,0.16,0,0,1,travel,57,85,0
7772.8,1,France,mobile,transfer,5,0.05,0,0,1,food,58,20,0
3139.0,11,South Africa,ATM,purchase,2,1.91,0,1,0,luxury,40,51,0
3748.36,6,Nigeria,mobile,payment,6,0.46,1,1,0,food,11,12,0
8728.23,13,Russia,ATM,transfer,3,-0.2,1,1,0,food,26,74,0
3730.66,9,USA,web,transfer,3,0.61,0,0,1,gaming,8,94,0
7361.49,19,Russia,web,withdrawal,4,-1.73,1,1,0,travel,44,6,0
2213.92,13,Madagascar,web,purchase,0,-0.37,1,0,0,electronics,42,29,0
11069.89,10,France,ATM,purchase,4,1.56,1,1,0,gaming,34,57,0
4108.39,18,France,web,transfer,4,-0.91,0,1,0,electronics,13,72,0
3619.36,0,USA,web,transfer,4,-2.23,0,0,0,electronics,40,81,0
837.1,1,South Africa,ATM,withdrawal,5,-0.85,0,1,1,gaming,10,53,0
3971.73,22,South Africa,mobile,purchase,2,-2.46,1,1,0,groceries,69,16,0
1297.31,2,Nigeria,mobile,withdrawal,5,0.98,1,1,1,food,45,30,1
1574.54,4,Germany,ATM,withdrawal,2,0.28,1,1,0,travel,59,27,1
1318.99,10,South Africa,ATM,payment,2,0.15,0,1,0,luxury,66,63,0
1026.35,18,France,ATM,transfer,4,-0.37,1,0,1,gaming,11,28,0
24953.55,6,Germany,mobile,withdrawal,1,-0.61,0,0,1,travel,58,22,0
11286.23,15,South Africa,web,payment,5,-0.02,0,0,0,electronics,61,71,0
20340.46,19,USA,web,payment,3,0.47,1,1,0,luxury,3,69,1
877.52,7,Nigeria,web,payment,4,0.17,0,0,0,electronics,5,50,0
3201.11,23,Nigeria,mobile,withdrawal,2,-0.77,1,0,1,electronics,59,58,0
817.7,3,Nigeria,ATM,withdrawal,5,-1.2,0,0,1,electronics,99,55,0
1486.69,11,Russia,ATM,purchase,3,-0.89,1,0,1,luxury,19,92,0
1190.2,17,France,ATM,purchase,1,0.44,1,1,1,groceries,97,64,0
10296.75,22,Nigeria,mobile,withdrawal,3,-3.27,0,1,0,luxury,87,4,0
2005.74,13,Nigeria,web,transfer,1,0.92,1,0,0,electronics,8,18,0
8676.55,16,Germany,web,payment,2,0.96,1,1,1,food,20,64,0
5454.09,11,France,ATM,transfer,3,0.53,0,1,1,gaming,40,11,0
29841.01,8,Nigeria,web,purchase,5,-0.11,0,0,0,luxury,91,32,0
678.96,15,Russia,ATM,payment,4,-0.56,0,1,0,groceries,80,50,0
10501.08,20,USA,web,purchase,1,0.55,0,0,0,travel,21,47,0
9380.99,9,Russia,ATM,payment,5,0.68,0,1,1,gaming,82,26,0
1126.22,19,Germany,ATM,payment,2,-0.68,0,1,1,gaming,48,52,0
8161.09,19,South Africa,web,transfer,1,-0.54,0,0,0,travel,45,37,0
4171.98,10,South Africa,ATM,payment,4,0.64,1,1,1,food,95,14,0
2374.46,8,USA,mobile,payment,3,0.52,0,1,0,groceries,42,27,0
1307.75,0,France,web,withdrawal,3,-1.12,0,1,1,gaming,17,54,0
1452.28,15,Germany,web,transfer,2,-0.98,0,0,0,electronics,86,42,0
23151.44,3,France,web,purchase,2,-1.29,1,0,1,groceries,10,55,1
2982.99,21,USA,mobile,withdrawal,5,0.63,1,1,1,groceries,16,53,0
6516.74,7,USA,mobile,transfer,5,0.1,1,0,0,gaming,2,75,0
1351.68,1,Germany,mobile,payment,6,-0.44,0,0,1,food,44,21,0
1366.69,13,France,web,withdrawal,1,-0.94,0,1,0,gaming,7,91,0
8795.41,23,Russia,mobile,purchase,2,0.06,1,1,1,luxury,50,63,0
773.11,8,Nigeria,mobile,transfer,1,0.98,0,1,1,luxury,17,87,0
1968.03,23,Madagascar,ATM,transfer,3,-2.91,0,0,0,groceries,96,19,0
3084.14,13,Madagascar,mobile,payment,6,-1.0,0,0,1,electronics,1,94,0
3332.15,13,Russia,web,payment,2,0.56,0,1,1,food,32,83,0
2492.16,20,South Africa,ATM,withdrawal,5,-1.67,0,0,0,food,6,88,0
4428.52,11,France,mobile,payment,4,1.05,1,1,1,groceries,2,65,0
5960.18,10,South Africa,mobile,purchase,4,0.6,1,1,1,electronics,42,31,0
6214.48,0,South Africa,ATM,purchase,4,-0.59,0,0,0,gaming,83,25,0
1112.31,21,Madagascar,mobile,payment,4,1.03,0,1,0,travel,85,47,0
2243.62,0,Germany,web,transfer,4,-0.51,1,0,0,travel,88,44,0
9845.43,10,USA,ATM,purchase,3,0.27,1,0,0,travel,27,17,0
7292.83,19,Madagascar,web,payment,3,-0.32,1,1,0,gaming,88,60,0
755.32,14,France,ATM,payment,0,1.27,0,1,0,gaming,99,41,0
4236.45,20,USA,web,purchase,6,2.23,1,1,0,travel,47,38,0
412.31,22,France,web,transfer,7,2.3,1,0,0,luxury,42,33,0
3124.2,8,Russia,ATM,purchase,5,0.19,0,1,0,travel,48,67,0
19885.92,19,Madagascar,web,payment,5,-0.4,0,1,1,travel,31,28,0
1155.29,20,Germany,web,withdrawal,0,-1.05,1,1,0,food,16,62,0
1294.24,21,France,mobile,withdrawal,3,1.32,1,0,0,groceries,18,47,0
6399.85,16,Russia,mobile,withdrawal,1,0.47,0,1,0,travel,29,48,0
637.27,9,Germany,mobile,purchase,3,0.91,0,1,0,electronics,39,25,0
1583.27,14,South Africa,mobile,purchase,2,-2.64,0,1,0,travel,93,68,0
5412.36,11,Germany,ATM,purchase,4,-2.11,0,0,0,food,76,14,0
1580.84,4,Russia,ATM,withdrawal,2,-0.59,0,0,1,groceries,98,36,0
2354.37,13,France,web,withdrawal,3,-0.11,1,0,0,gaming,66,60,0
6274.1,9,USA,mobile,payment,1,1.9,1,1,0,food,26,42,0
4543.92,19,Nigeria,mobile,purchase,2,1.09,0,0,1,travel,52,81,0
3892.54,0,Nigeria,web,purchase,4,0.41,1,1,0,travel,67,83,1
2123.62,15,France,mobile,transfer,6,1.31,1,1,1,groceries,7,36,0
4315.9,3,Russia,web,purchase,2,-0.62,0,0,1,travel,77,89,0
2634.02,4,Germany,web,withdrawal,7,0.11,1,1,1,luxury,97,33,1
4711.71,8,Madagascar,web,withdrawal,5,-0.03,1,1,1,groceries,77,0,0
1813.6,16,Russia,mobile,transfer,5,-1.91,0,1,1,food,82,98,0
2483.52,5,France,mobile,withdrawal,1,0.08,1,0,1,luxury,26,13,0
1107.7,23,South Africa,web,payment,5,-0.58,1,0,1,travel,98,70,0
2878.41,4,Germany,ATM,withdrawal,4,1.87,0,1,1,food,85,69,0
1324.78,17,Madagascar,web,withdrawal,2,-1.25,0,1,0,travel,66,7,0
978.43,16,South Africa,mobile,withdrawal,0,-0.83,0,0,1,gaming,3,66,0
3860.92,20,USA,mobile,withdrawal,2,-1.21,0,0,0,luxury,94,58,0
3687.63,10,France,web,payment,1,0.36,1,0,0,gaming,20,15,0
6521.59,2,Russia,ATM,payment,3,0.37,0,0,1,electronics,23,14,0
1936.96,5,France,mobile,transfer,4,-0.3,1,1,0,groceries,46,38,1
4483.02,8,Germany,ATM,payment,5,1.29,1,1,1,luxury,82,36,0
5170.88,12,South Africa,ATM,transfer,3,-0.36,0,1,1,electronics,11,4,0
4650.7,0,Nigeria,mobile,withdrawal,2,0.21,0,1,0,travel,63,40,0
1305.51,14,USA,mobile,purchase,2,-0.57,0,0,1,electronics,53,73,0
3461.18,19,Germany,ATM,transfer,3,-1.44,0,0,0,groceries,22,92,0
4290.42,3,Russia,ATM,transfer,3,0.64,0,0,0,food,3,67,0
3002.43,22,France,web,purchase,5,-2.29,1,1,0,luxury,27,83,1
370.01,1,France,mobile,payment,3,-0.67,1,1,0,electronics,42,29,1
3499.9,15,Nigeria,mobile,purchase,1,-0.3,1,1,0,gaming,55,49,0
27242.43,23,Nigeria,web,withdrawal,5,-2.03,0,1,0,travel,93,12,0
2079.66,5,USA,ATM,purchase,4,0.16,0,0,0,gaming,54,28,0
1439.32,19,Russia,web,purchase,6,1.05,0,0,1,luxury,77,69,0
4330.11,14,Germany,mobile,transfer,3,0.35,0,0,1,travel,19,31,0
4073.99,18,Germany,web,purchase,1,-0.19,0,1,0,travel,54,12,0
9825.49,6,Madagascar,ATM,transfer,2,1.01,0,0,0,gaming,86,35,0
847.37,10,France,mobile,withdrawal,5,0.07,0,1,0,gaming,30,19,0
6194.27,17,France,mobile,purchase,4,1.64,1,0,1,gaming,60,17,0
5379.88,7,USA,ATM,payment,2,0.1,0,1,1,luxury,75,73,0
2585.96,1,Germany,ATM,transfer,0,0.16,1,1,0,travel,36,8,1
4182.6,11,Germany,mobile,withdrawal,2,-0.44,1,0,0,electronics,41,4,0
8345.33,21,USA,mobile,purchase,3,-0.89,1,1,1,food,10,24,0
7131.77,7,Germany,web,transfer,5,-0.87,1,0,1,luxury,64,77,0
950.49,0,USA,web,withdrawal,3,-0.02,0,0,1,luxury,14,82,0
6769.34,6,Germany,web,withdrawal,2,1.14,1,1,0,travel,82,43,0
2794.23,8,USA,ATM,transfer,4,-0.38,1,1,0,food,90,68,0
3206.3,21,USA,ATM,payment,2,-0.66,1,0,0,luxury,78,89,0
3207.34,21,South Africa,web,payment,2,-0.29,0,0,0,electronics,72,62,0
2565.11,8,France,web,withdrawal,2,0.12,0,0,1,groceries,23,32,0
9815.4,1,Germany,web,purchase,6,0.34,1,1,1,travel,39,12,1
2741.56,3,Russia,mobile,transfer,5,0.72,1,0,0,electronics,39,69,0
973.07,13,France,ATM,withdrawal,3,1.53,1,1,1,food,33,18,0
2011.17,13,Madagascar,mobile,purchase,5,-1.4,1,0,1,food,66,60,0
3564.2,7,Russia,web,transfer,5,0.94,1,0,0,gaming,0,56,0
10190.54,20,Nigeria,ATM,payment,6,-0.69,1,0,0,travel,64,64,0
5448.49,8,Russia,ATM,purchase,1,0.52,1,1,0,groceries,77,39,0
1273.42,2,USA,web,payment,3,-0.34,1,0,1,groceries,34,44,0
35781.63,21,France,ATM,purchase,3,-0.18,1,0,0,food,93,77,0
3884.6,21,Russia,web,withdrawal,4,0.31,0,0,1,groceries,61,48,0
10672.13,18,Germany,mobile,purchase,4,-0.21,1,1,0,food,52,68,0
